count,km,year,powerPS,minPrice,maxPrice,avgPrice,sdPrice
24,70000,2007,160,5750,15980,10963.2083,3161.7697836703037
39,80000,2007,160,6500,15900,11004.4872,3003.6030489191917
60,90000,2007,160,2900,16700,10499.3500,3426.2395947792884
88,100000,2007,160,3999,22900,9599.2159,3004.8350939809698
204,125000,2007,160,3750,20000,9167.8873,2961.2209015007
903,150000,2007,160,700,31500,7567.4086,3132.071731161201
19,60000,2007,180,7750,19500,13255.6842,3344.184961716643
26,70000,2007,180,5900,14900,10898.8077,2510.6654346121495
47,80000,2007,180,5800,21999,11844.5106,3002.443656334169
54,90000,2007,180,5500,24500,11664.9444,2849.503442230585
95,100000,2007,180,4700,34900,12172.0842,5029.28468422835
260,125000,2007,180,3950,31500,10789.1000,3731.7253822409743
1487,150000,2007,180,899,33000,8924.5649,3655.738679417704
32,70000,2007,200,8000,34990,15477.4063,4959.394077527107
28,80000,2007,200,4900,16995,12425.3214,3640.137468494948
29,90000,2007,200,8500,24500,14117.1379,3342.820291044137
49,100000,2007,200,2500,21300,12899.8571,3232.8265448965476
86,125000,2007,200,5900,18800,11873.7558,2757.0737433771487
496,150000,2007,200,550,23650,10492.1069,3300.6945283728423
12,70000,2007,220,4200,18500,13653.3333,3747.726718366155
16,80000,2007,220,8500,23900,16776.0625,4541.340901495257
18,90000,2007,220,800,24900,15561.0556,6168.3903039089555
28,100000,2007,220,8450,20999,14754.8929,3163.6441051791357
87,125000,2007,220,6950,21500,14168.2759,3239.692161797239
407,150000,2007,220,300,27990,12606.3292,3487.9738237675488
11,60000,2007,240,9500,30000,22230.9091,6739.854941176343
12,70000,2007,240,12999,27900,20822.9167,5184.61641876448
13,80000,2007,240,6999,29900,16695.5385,6338.394417120337
17,90000,2007,240,1000,23950,15539.2941,5190.842918795795
21,100000,2007,240,10900,22500,15050.4762,3153.1800670350863
101,125000,2007,240,6450,26800,15725.7921,4500.8944618563255
648,150000,2007,240,2000,30800,13077.2083,3811.6218759767307
11,60000,2007,260,9000,33000,18703.4545,5643.336140386148
12,80000,2007,260,14000,21499,17893.2500,2084.6473372811365
23,100000,2007,260,8500,28000,17430.6087,4918.865976935621
48,125000,2007,260,8500,21000,14208.4583,3536.031809330513
88,150000,2007,260,3999,23900,12553.9659,3387.971964601939
18,100000,2007,280,12500,31900,18134.6111,6395.280926319281
22,125000,2007,280,10500,25500,17941.7727,3801.9636784145478
155,150000,2007,280,6490,24998,14460.9419,3239.8383476971735
14,90000,2007,300,14700,33880,21941.2857,4611.279175310584
12,100000,2007,300,8500,24987,17580.2500,4720.430190935991
31,125000,2007,300,9200,30000,17089.2581,4772.8612029300575
97,150000,2007,300,7500,25990,16186.6289,4004.049891342843
43,150000,2007,320,7900,47500,15869.4419,6421.586688308194
33,150000,2007,340,8600,21500,13543.1515,3629.0421903675083
14,125000,2007,360,19000,45800,26863.0714,9202.58980213323
25,150000,2007,360,12500,49000,22277.3600,9731.570063992756
51,150000,2007,380,11400,41500,20501.1176,5121.14329164984
12,150000,2007,520,14900,37850,23453.9167,5526.413988870983
14,125000,2008,40,1600,6850,4335.5714,1304.0674672668104
17,150000,2008,40,2500,6500,4255.1765,1010.301250081853
17,30000,2008,60,3150,6450,4571.7059,1149.3269521361508
34,40000,2008,60,1990,7250,4543.0588,1202.1630979974602
64,50000,2008,60,2190,6990,4436.9531,1273.5374752741807
73,60000,2008,60,1899,7100,4360.3699,1318.9441034906895
116,70000,2008,60,1650,6500,4062.6724,1108.6643546664461
113,80000,2008,60,1199,7000,3834.4779,1222.0489185155586
128,90000,2008,60,799,7100,3893.1875,1201.8795550485704
111,100000,2008,60,550,5950,3723.8018,1088.6687367492154
217,125000,2008,60,600,6500,3515.6820,1030.1475511957487
217,150000,2008,60,590,7299,2997.0876,1046.189009666308
11,20000,2008,80,3390,8350,5094.4545,1255.405140229919
19,30000,2008,80,3000,9000,5820.0000,1809.3361678861816
50,40000,2008,80,2400,9800,5645.2400,1629.2527558362453
84,50000,2008,80,999,8900,5415.4762,1240.2751276592824
121,60000,2008,80,1250,20000,5460.1570,2053.932032352832
121,70000,2008,80,999,8450,5336.9669,1300.215391780486
142,80000,2008,80,1150,8600,5166.3803,1277.0552820508617
153,90000,2008,80,1400,9000,4782.3987,1388.520142975705
170,100000,2008,80,500,8200,4714.0471,1340.3970694043687
337,125000,2008,80,900,8890,4547.1662,1265.822903189251
441,150000,2008,80,950,10000,3955.2245,1511.2086877409254
12,20000,2008,100,3550,12000,7436.2500,2034.7579350297829
19,30000,2008,100,2800,8900,6248.8947,1592.2059802853744
30,40000,2008,100,3199,10900,6631.9000,1513.870037354594
31,50000,2008,100,3999,11500,7162.8065,1836.4746982677796
82,60000,2008,100,2500,12850,7112.1098,1712.0018164887895
97,70000,2008,100,990,19700,7072.1340,2687.977109426596
139,80000,2008,100,1930,18000,6933.2374,2263.7341614483785
140,90000,2008,100,1800,14800,6609.5643,2150.9964442114274
209,100000,2008,100,800,19800,6637.9952,2155.952002771541
373,125000,2008,100,900,19850,6159.4718,2130.0684887190478
1047,150000,2008,100,600,18350,5612.3324,2189.603623275345
11,20000,2008,120,6750,14600,9421.5455,2913.5092356324703
11,30000,2008,120,5299,12800,9535.3636,2297.5034779962702
21,40000,2008,120,5900,19200,9556.5238,3327.540270144466
40,50000,2008,120,4499,13700,8546.3250,2364.0914046151006
50,60000,2008,120,3990,12250,8958.9200,1844.613128436421
108,70000,2008,120,1400,29000,8328.2870,3084.8054745409618
117,80000,2008,120,2400,15200,8025.9744,2302.623039620338
129,90000,2008,120,2990,14200,7684.2171,2159.3570783099153
148,100000,2008,120,2100,12900,7340.5676,2011.9893280644987
323,125000,2008,120,500,23900,7094.7957,2365.5588481645977
561,150000,2008,120,1500,22490,5988.9661,2169.7094962962638
11,20000,2008,140,3290,14150,9429.8182,2936.4251865206875
12,30000,2008,140,8250,18000,10484.0000,3021.8789684565463
19,50000,2008,140,3500,15500,9409.8421,2358.1043069460843
69,60000,2008,140,4500,16200,9416.6667,2797.6403393930095
66,70000,2008,140,4000,15850,11010.1212,2838.484633675274
102,80000,2008,140,4550,17490,10490.1667,2603.5389643500407
120,90000,2008,140,3250,32800,9999.6667,3964.4229704824497
178,100000,2008,140,3950,24800,9628.8539,3306.9113124035416
438,125000,2008,140,281,23899,9535.5502,3125.3207960987534
1660,150000,2008,140,500,26000,8344.9633,2842.9531026435156
19,50000,2008,160,9990,17850,13151.5263,2079.6401097664916
40,60000,2008,160,6490,24900,11958.1250,3825.4841731962515
54,70000,2008,160,3280,17500,11193.9444,3699.424947388178
60,80000,2008,160,2500,17400,11649.2667,3132.3393061558468
79,90000,2008,160,4500,27900,11770.7595,3535.0535856686965
117,100000,2008,160,2650,15495,9781.7778,2599.233789503671
220,125000,2008,160,3750,18900,10494.8909,2974.0345518120484
451,150000,2008,160,1750,20000,7968.0843,2915.187856177224
15,40000,2008,180,9000,22950,15897.7333,3271.4550170969624
27,50000,2008,180,7777,19500,15701.9259,2860.665772364835
26,60000,2008,180,8490,22999,15194.9615,3553.2443515184304
38,70000,2008,180,6500,32000,15606.6316,5731.918382003545
60,80000,2008,180,7900,25000,13991.6000,3386.159034461711
138,90000,2008,180,4800,19500,12150.8696,3140.0337850718365
114,100000,2008,180,1200,27500,12655.5877,4571.372113128758
283,125000,2008,180,4800,25999,12718.3958,3497.6752014882272
1256,150000,2008,180,1500,33900,10456.4562,3417.259508122431
23,60000,2008,200,9890,20700,15549.0870,2540.4405799515666
18,70000,2008,200,3000,21500,15032.1667,3971.4157600141652
32,80000,2008,200,6999,23999,14851.6563,3848.5656468463594
48,90000,2008,200,4450,31000,14544.4167,4612.8419739233295
42,100000,2008,200,6900,25000,13723.2619,3810.124907710806
125,125000,2008,200,5150,24999,14144.9840,3873.017727785919
488,150000,2008,200,4900,26500,12410.9570,3494.30126991813
11,80000,2008,220,12900,48989,20152.5455,9735.727318991225
20,90000,2008,220,12100,24500,18512.2500,2936.7083933376844
29,100000,2008,220,8200,45900,17104.3103,6849.583340479101
51,125000,2008,220,6999,22500,14881.7255,3316.5610294247967
202,150000,2008,220,3500,23900,13714.2822,4167.622313395027
16,70000,2008,240,8700,28900,18992.9375,5947.952930092316
15,80000,2008,240,1200,25500,16999.8667,7314.53348584553
24,90000,2008,240,12500,29500,20903.8333,3955.3823421032525
79,100000,2008,240,8000,28980,14239.4684,5575.907818089716
107,125000,2008,240,5600,29999,17511.0467,4788.867607319419
553,150000,2008,240,1900,37000,14967.0054,4067.762094502958
21,90000,2008,260,9500,19800,14464.4762,4068.0879165834353
13,100000,2008,260,9500,19999,16153.2308,3435.177436999236
43,125000,2008,260,6990,23800,14768.0930,4012.08988522947
66,150000,2008,260,1500,23999,14150.6667,4525.768263371135
65,100000,2008,280,11000,49500,17044.1385,6777.630931407143
39,125000,2008,280,8500,29999,19923.6154,4708.441299140895
143,150000,2008,280,6000,38900,18298.5455,4764.561523757266
18,80000,2008,300,12500,30400,23736.1111,4609.310793128873
19,90000,2008,300,11000,35450,22224.6842,7346.242591697234
24,100000,2008,300,11500,30000,22482.3750,5005.670732716548
38,125000,2008,300,6500,33000,21354.3421,4589.808867000409
64,150000,2008,300,5000,92900,18006.6406,10515.028971024029
33,150000,2008,320,11000,47000,19953.9091,6868.693874179436
16,150000,2008,340,8990,49999,20082.8750,11306.316850963227
15,125000,2008,360,19200,51999,25525.8667,7575.531073719446
28,150000,2008,360,9380,37900,20240.9643,4961.4295065761535
34,150000,2008,380,11499,31000,21865.4412,5196.489477868557
12,150000,2008,440,13200,31990,20952.5000,5164.82998268094
71,20000,2009,60,1300,8500,5377.7324,1481.6569802962035
57,30000,2009,60,1650,8990,5178.8947,1375.0037535414226
115,40000,2009,60,550,7500,4615.4348,1363.2023686601358
184,50000,2009,60,950,7700,4626.0163,1148.284871655679
153,60000,2009,60,1850,8650,4728.3922,1195.4071324139181
204,70000,2009,60,1650,8750,4628.6667,1215.0296601990422
218,80000,2009,60,1590,8350,4384.7385,1269.8061834631087
187,90000,2009,60,1650,8500,4249.9733,1120.577865788798
177,100000,2009,60,1950,7290,4059.8023,1074.558051524713
267,125000,2009,60,300,7499,3902.6592,1024.6645746685078
189,150000,2009,60,1100,6250,3347.9365,1092.4859163624217
23,20000,2009,80,2500,9699,5682.9130,1871.595550721908
51,30000,2009,80,3500,10600,5989.0392,1338.1387565553368
110,40000,2009,80,2000,9999,6198.0182,1637.4749351687146
129,50000,2009,80,2499,99999,6735.5271,8384.715707140818
237,60000,2009,80,650,13000,6153.2827,1748.7975785417198
229,70000,2009,80,1999,12500,5767.6812,1735.7133284742183
228,80000,2009,80,1190,10999,5831.7105,1598.1467074900006
211,90000,2009,80,750,8750,5479.2227,1604.4313169646437
213,100000,2009,80,1999,9450,5336.7653,1513.1753080761707
309,125000,2009,80,1200,9499,5026.4498,1581.6652079400567
337,150000,2009,80,800,11000,4296.7240,1753.5411813201006
15,20000,2009,100,3500,13000,7372.6000,2518.6986004681066
36,30000,2009,100,1200,16000,8316.3056,3351.9191502733383
50,40000,2009,100,3900,12900,7590.0400,1851.3392661530195
100,50000,2009,100,2999,14750,7606.2800,2219.597526940414
131,60000,2009,100,4000,15950,7704.6718,2305.063260024269
141,70000,2009,100,2650,13000,7181.9645,2099.6142010066415
155,80000,2009,100,1999,13200,7253.5935,1995.5155941284927
213,90000,2009,100,2300,18500,7194.9014,2440.1819670945097
244,100000,2009,100,1900,19000,7202.1475,2474.617540153414
359,125000,2009,100,1299,14000,6862.4875,2232.354326173739
599,150000,2009,100,1500,28500,6066.1219,2261.647559408291
18,30000,2009,120,6250,18500,11219.9444,3388.4086804579033
29,40000,2009,120,6888,15750,10423.3103,2353.960200985569
106,50000,2009,120,599,14200,9174.9906,2722.758453159336
109,60000,2009,120,3200,15400,9511.5138,2286.7349128697065
141,70000,2009,120,2650,22500,9416.1489,2437.7292419894875
214,80000,2009,120,5000,31500,9569.1355,3033.530515451923
185,90000,2009,120,3850,14980,9236.0486,2050.526016313681
210,100000,2009,120,2200,16620,8457.8048,2226.823878462688
362,125000,2009,120,1000,27500,8322.6215,2761.7708383215177
597,150000,2009,120,1500,32500,7190.1407,2557.4439547216953
22,40000,2009,140,6250,19990,11850.4091,3680.7459552636988
33,50000,2009,140,6100,20959,12922.3333,3568.4808979721224
66,60000,2009,140,3950,23333,11790.7273,3416.1674145755374
93,70000,2009,140,5650,24499,11461.1720,3367.064886350695
124,80000,2009,140,4000,18500,11301.6048,3208.6371009293725
141,90000,2009,140,4000,25750,11648.8227,4008.3394348907796
109,100000,2009,140,4200,23900,11703.4037,3394.9436258017386
321,125000,2009,140,3500,24990,10884.7975,3222.0748263209584
957,150000,2009,140,1900,25999,9450.4222,2994.6161403520136
22,40000,2009,160,10000,28900,14258.8636,3662.383579228828
25,50000,2009,160,9450,19900,13809.1200,2715.33440032715
46,60000,2009,160,7990,16400,12522.3043,2164.198916654997
66,70000,2009,160,5250,18700,12385.8939,2907.6046484660624
106,80000,2009,160,5799,52999,13155.6981,5118.410512357846
107,90000,2009,160,2100,19900,11915.2991,3176.1342641379174
150,100000,2009,160,6000,22750,11981.0600,2764.530489926514
223,125000,2009,160,3500,24500,10250.4170,2629.8968625578623
310,150000,2009,160,2650,26500,9242.3903,3097.347583154674
18,40000,2009,180,7900,24900,18067.1667,3995.9541796116173
17,50000,2009,180,7990,22000,16969.3529,2766.929003557309
47,60000,2009,180,10500,22500,16564.0638,2899.6386891888196
58,70000,2009,180,8000,21899,15793.1897,3463.224566075003
82,80000,2009,180,7000,25900,15456.8780,4038.7398825359423
86,90000,2009,180,6000,27300,15748.9651,3799.2981770740244
124,100000,2009,180,4000,28000,14320.1532,4044.161568364694
279,125000,2009,180,4700,29800,13326.7957,4462.933793802771
710,150000,2009,180,2400,30900,12380.8831,3639.55038070062
20,50000,2009,200,9500,27000,18764.5000,5439.585898761045
24,60000,2009,200,9750,27000,18022.8750,4400.874650874339
33,70000,2009,200,8400,23700,15821.9697,4149.501346345624
41,80000,2009,200,9000,23700,16381.3171,3949.9945195332425
39,90000,2009,200,8500,25900,15444.0513,4905.679680286441
53,100000,2009,200,9500,25490,15944.4528,3968.506451465359
99,125000,2009,200,8000,28900,16521.3131,3897.0581358340023
327,150000,2009,200,6500,23600,13791.4526,3190.603175081768
14,50000,2009,220,15800,27500,21423.8571,3916.4438836625186
17,60000,2009,220,11990,25900,18953.9412,4065.918165181336
22,70000,2009,220,12000,29490,19162.1818,4597.978000623195
31,80000,2009,220,12900,22444,17643.9677,3224.7851089583337
40,90000,2009,220,12900,28500,19023.8250,4496.348245451525
40,100000,2009,220,9900,27850,17270.3500,4410.471179760729
114,125000,2009,220,8800,30000,16179.6228,4476.28929460033
155,150000,2009,220,5200,42900,16213.8645,5002.431523707851
11,50000,2009,240,17500,39999,24726.2727,6698.818811631972
41,60000,2009,240,12000,28000,15802.4146,4474.429686921058
11,70000,2009,240,14900,27500,20329.0000,3247.798555105512
18,80000,2009,240,13800,31200,25174.3889,4608.429440093554
17,90000,2009,240,13900,38500,28350.5294,6316.019764131493
44,100000,2009,240,7000,29999,20550.2500,6234.076271608111
92,125000,2009,240,5855,31990,20467.5761,6294.970330478301
442,150000,2009,240,550,34900,17795.4389,4805.2956390211
20,100000,2009,260,7800,35998,19088.8500,7697.831897846302
22,125000,2009,260,2990,25900,15352.5909,5249.863008248111
29,150000,2009,260,9250,34900,15835.3103,5567.981582556293
11,80000,2009,280,18000,39490,24326.3636,6935.799452809083
13,100000,2009,280,14000,29999,24257.3846,5400.094693449816
24,125000,2009,280,14250,32990,23198.5417,5594.719444702349
94,150000,2009,280,11800,34500,21219.9468,4921.808239685339
17,80000,2009,300,15000,34800,23599.7647,5476.053769441381
11,100000,2009,300,18500,32000,24816.0000,3857.1779603982263
33,125000,2009,300,16000,28000,23402.0606,2757.1751677065813
41,150000,2009,300,4600,52500,19485.6341,7773.285345416896
15,100000,2009,340,7550,45799,17052.2000,11586.804403861031
12,150000,2009,340,17900,33999,24238.9167,3937.307973271698
11,150000,2009,360,15000,26700,22527.1818,3148.4465669793362
13,125000,2009,380,21300,58000,34794.3077,11548.51666388782
18,150000,2009,400,14650,48500,24036.9444,6901.411840036971
17,20000,2010,60,4600,10900,6217.4118,1585.1303549596582
53,30000,2010,60,3499,9999,5741.5094,1643.6038477691536
105,40000,2010,60,3500,9100,5800.3429,1351.7574580175694
117,50000,2010,60,1200,12450,5773.1111,1588.3005634835029
122,60000,2010,60,2350,8999,5375.1967,1329.2010150274136
124,70000,2010,60,2750,8990,5288.7339,1354.9410599540972
91,80000,2010,60,1890,7950,5144.4066,1346.753491382121
90,90000,2010,60,1200,7500,5199.2889,1474.4935420109837
71,100000,2010,60,1700,7900,4620.1972,1364.8840906234996
93,125000,2010,60,1500,6500,4345.2258,1207.4718735256458
62,150000,2010,60,500,6890,3743.6935,1274.0701554177147
22,20000,2010,80,3800,10920,7011.7727,1641.5456666263765
49,30000,2010,80,1100,10850,6719.6327,1635.9770305991656
82,40000,2010,80,550,12900,6913.5854,2160.5015844407994
144,50000,2010,80,3250,13500,6793.1181,1779.5395491239342
173,60000,2010,80,1800,11999,6666.7746,1743.1475057023645
148,70000,2010,80,2700,12900,6956.6081,2051.2056693008867
136,80000,2010,80,1800,12150,6615.6765,1754.6096552759373
129,90000,2010,80,3500,15500,6108.9070,1801.265112872214
112,100000,2010,80,3150,15800,5867.8304,2197.6047264513477
130,125000,2010,80,1800,17900,5751.8154,2205.232737707207
124,150000,2010,80,1250,13000,5283.0081,1845.9242920202464
20,20000,2010,100,5200,26999,10468.8000,4314.668360372556
44,30000,2010,100,5200,22900,10026.4318,3646.3879038510477
88,40000,2010,100,999,15999,8928.0000,2703.8843775710397
103,50000,2010,100,4250,16700,8978.8641,2586.2810652586486
167,60000,2010,100,3499,21000,9438.2036,2681.116702592639
177,70000,2010,100,500,24800,9120.0113,3021.2413694211364
174,80000,2010,100,2650,21250,9327.5517,2604.0198268866666
163,90000,2010,100,3600,26499,8790.6442,2952.1612623271535
192,100000,2010,100,1800,17800,8694.8594,2354.982947570876
322,125000,2010,100,2299,19950,7901.7671,2443.2947828821593
481,150000,2010,100,250,15499,7194.2661,2387.228740644974
12,20000,2010,120,8600,18200,12132.5000,2396.0283978561965
19,30000,2010,120,6200,13500,11088.3158,2414.426030793187
58,40000,2010,120,4000,59999,12917.4828,6892.803256474202
93,50000,2010,120,6300,16499,11236.6344,2442.7433625250374
124,60000,2010,120,6250,19900,11443.5242,2403.0575666782324
142,70000,2010,120,2000,20600,10625.9155,3018.9176670095703
150,80000,2010,120,4800,20390,10515.5467,2751.8388726732446
136,90000,2010,120,3000,37499,10775.3382,4167.744424923298
118,100000,2010,120,3950,15000,10069.5678,2036.75681248406
204,125000,2010,120,1300,26500,8740.8922,2511.3829461265677
274,150000,2010,120,950,25500,7536.5730,2837.934810596893
11,20000,2010,140,7500,15900,12233.4545,2175.2740836140565
14,30000,2010,140,8500,21000,13446.3571,3565.621717119167
26,40000,2010,140,6500,35900,13977.2692,5461.612424336666
71,50000,2010,140,6699,24500,13762.1408,3774.4781237839
100,60000,2010,140,4800,28000,13038.2000,3577.2055937561104
124,70000,2010,140,5900,31900,13868.3306,3716.5369041661083
155,80000,2010,140,5975,42600,13963.2968,4586.235445715579
143,90000,2010,140,4000,39900,13871.9720,4752.98565268213
161,100000,2010,140,130,28500,13009.6957,4284.261138591539
297,125000,2010,140,990,27500,12709.7710,4019.8609681768003
657,150000,2010,140,1500,37000,10770.6986,3464.8600236889256
13,30000,2010,160,3900,15500,13182.0769,2934.937123203794
25,40000,2010,160,10600,25500,15202.6800,3129.629520821914
49,50000,2010,160,4299,26999,15023.9796,4170.901211722817
80,60000,2010,160,6000,24950,14775.2375,3484.5692999413504
119,70000,2010,160,7299,23999,14086.2521,3098.308199832782
93,80000,2010,160,295,26900,13889.7312,4167.970585153529
99,90000,2010,160,5000,21950,12661.4545,3490.685748589899
120,100000,2010,160,4500,34900,11600.7583,4300.576503981439
161,125000,2010,160,2799,22399,12067.1801,3144.4930110826785
224,150000,2010,160,3700,21299,10430.7768,3439.1532315637514
40,30000,2010,180,9000,26500,13718.4500,4155.4295382667715
23,40000,2010,180,4750,26990,18099.3478,4980.549547194616
44,50000,2010,180,11350,31900,19654.7955,4529.105945184613
92,60000,2010,180,7400,40000,19452.6522,5573.7212579770885
88,70000,2010,180,7999,29500,17372.8295,4623.770704496865
95,80000,2010,180,8950,37850,18145.9263,5465.264372171628
118,90000,2010,180,7300,41450,17569.4746,5625.27017462177
142,100000,2010,180,7000,39990,16907.3944,5675.663512688541
262,125000,2010,180,5500,32900,17290.2443,4770.287673709854
501,150000,2010,180,3450,60000,14770.8064,5000.127048329892
14,40000,2010,200,11750,28500,20374.8571,6249.269967160083
17,50000,2010,200,10500,29000,21245.8235,5678.982429929359
25,60000,2010,200,10000,29000,18835.1600,5077.3808025792205
27,70000,2010,200,8990,25950,20271.0000,4321.928701830204
41,80000,2010,200,5999,28800,20135.9268,5223.231914130597
82,90000,2010,200,5000,26850,15461.7317,5176.729396548771
52,100000,2010,200,6900,39500,20442.8269,5600.548955652454
84,125000,2010,200,7450,27900,18258.9524,4117.858140392778
278,150000,2010,200,3999,27500,15730.2266,3792.766180186279
16,40000,2010,220,16500,32999,21177.8125,4372.425159719003
17,50000,2010,220,11900,28350,19252.2941,4393.010568467971
30,60000,2010,220,5500,29999,18021.8667,4442.070633787306
29,70000,2010,220,14200,62000,21442.4828,8776.386659749378
40,80000,2010,220,8950,29900,17432.5750,4517.408166678653
37,90000,2010,220,8900,28499,17500.9189,4814.111505565741
21,100000,2010,220,13500,23900,18013.7619,3497.8464381981403
53,125000,2010,220,10750,35000,16927.9811,5217.247902763419
48,150000,2010,220,7900,25990,16404.6875,4552.922253693454
39,60000,2010,240,13900,38450,20601.2564,5478.841912620271
22,70000,2010,240,13500,37000,27042.4091,5938.136604410902
21,80000,2010,240,15300,40000,27696.4286,5915.803850473654
22,90000,2010,240,19990,33000,26683.3636,4035.097819535871
49,100000,2010,240,12990,39900,25821.1429,5251.504701764347
113,125000,2010,240,10989,36999,23871.3805,4860.104225763545
341,150000,2010,240,7900,39500,21247.0440,5266.608911455028
13,50000,2010,260,4000,38000,24599.1538,9581.33719466494
11,80000,2010,260,12990,27900,18410.5455,4112.296203596685
12,90000,2010,260,2000,24900,17986.4167,5962.293944145062
20,125000,2010,260,12500,32000,20017.4000,5726.1292283705925
24,150000,2010,260,11700,23500,17145.7500,3314.231739156654
12,70000,2010,280,16900,27999,22866.4167,3241.5771485069154
13,90000,2010,280,12999,31900,21937.4615,5627.714792611851
16,125000,2010,280,15900,46900,27739.5000,8608.148269227244
24,150000,2010,280,1000,26999,20393.9583,6750.423847675335
14,70000,2010,300,18900,36900,27299.7857,7063.036590776877
12,90000,2010,300,17100,36950,25940.6667,5840.939255709555
33,125000,2010,300,16900,35900,26834.1515,5419.568959273042
23,150000,2010,300,11700,37499,24542.7391,6821.2082839982395
11,70000,2010,320,19500,44500,32218.0909,10372.265470558279
16,70000,2010,340,17989,62500,35607.1875,14836.846953694165
14,150000,2010,340,21900,31000,26867.7857,2684.039763878626
13,150000,2010,400,13750,37000,26053.3077,4694.670175760125
23,20000,2011,60,4900,10250,6848.9130,1489.0714618598797
64,30000,2011,60,3600,12700,7017.0938,1812.4628506429967
78,40000,2011,60,2500,15900,6108.6154,1937.4991098808164
131,50000,2011,60,1250,11800,6113.3053,1607.2419356119872
112,60000,2011,60,2600,9500,5978.6875,1424.0337139320748
75,70000,2011,60,1900,10300,6075.6933,1740.9152456745912
85,80000,2011,60,1599,8600,5481.2118,1247.2524825213654
48,90000,2011,60,3299,8400,5206.4167,1366.475512546379
27,100000,2011,60,2800,8900,4953.2222,1287.1375457690585
40,125000,2011,60,2599,7880,4837.6000,1374.5468307773297
29,150000,2011,60,300,8500,4119.9310,1683.8490580857215
32,20000,2011,80,3125,12000,7221.6875,1808.8348708059978
101,30000,2011,80,2150,12700,7824.5248,2219.7042689210934
145,40000,2011,80,3850,13500,7983.9103,1935.8959964841433
165,50000,2011,80,2100,13590,7548.4909,2130.0723579064984
144,60000,2011,80,3790,14299,7541.7292,2152.5808580075254
124,70000,2011,80,550,15500,7395.7177,2181.347336530441
99,80000,2011,80,999,13000,7222.3737,2123.636834718903
70,90000,2011,80,2950,12990,7365.7714,2329.8831679563955
53,100000,2011,80,1400,8999,5806.1887,1658.4187747142373
72,125000,2011,80,2999,11000,6594.8750,1790.5431976660975
70,150000,2011,80,2250,15900,6050.9714,2574.632589441112
22,20000,2011,100,7499,16850,11723.9091,2456.353078505
68,30000,2011,100,5700,16995,11034.6471,2813.167237269103
109,40000,2011,100,4900,36400,11331.0550,3962.9685399137475
146,50000,2011,100,5500,20500,9998.9315,2689.9957800484635
190,60000,2011,100,4500,17444,10259.1053,2572.848118632588
221,70000,2011,100,3200,23999,9998.1267,2796.467977890811
207,80000,2011,100,2499,19500,10055.1159,2775.7796843630545
187,90000,2011,100,2850,23900,9905.6310,2874.32945869343
158,100000,2011,100,5299,18900,9394.7595,2503.6829212192197
193,125000,2011,100,2000,23850,9102.3938,2825.6735361712144
326,150000,2011,100,800,17000,8144.2791,2324.7599635957913
22,20000,2011,120,7900,20950,14027.4091,3698.723239899398
48,30000,2011,120,5490,28800,13470.1458,3986.386526822586
116,40000,2011,120,6999,19269,12931.7845,2694.6205375680183
147,50000,2011,120,999,28000,12518.0068,3140.5756621596674
174,60000,2011,120,5900,19999,11929.5057,2602.653545874292
147,70000,2011,120,7800,31900,12088.0204,3108.997831551238
148,80000,2011,120,3900,37500,12280.0068,4470.299313542332
108,90000,2011,120,4900,15200,10814.8333,2308.873645148054
136,100000,2011,120,6149,38000,10980.7500,3566.612653464481
132,125000,2011,120,3999,17500,9927.4773,2479.2464350780283
156,150000,2011,120,3500,29900,9303.3397,3295.6794122639494
32,30000,2011,140,8500,26500,16236.1563,4543.8907138416
51,40000,2011,140,8000,55154,15633.5882,6616.636623164283
108,50000,2011,140,7300,39500,15177.7685,4530.642909996086
160,60000,2011,140,7596,38500,15431.8063,4758.650880891658
186,70000,2011,140,7200,32000,15080.0430,3939.174499826782
177,80000,2011,140,4990,35900,15123.4068,4034.258347057299
148,90000,2011,140,5950,29400,14889.2635,3847.048411166401
189,100000,2011,140,280,31499,13718.9153,3943.3815710701383
295,125000,2011,140,5999,30900,14298.4475,3341.670489053161
515,150000,2011,140,500,31500,11634.8136,3334.166413079366
70,30000,2011,160,6000,37000,11646.9857,4948.807598063707
85,40000,2011,160,6000,30000,12972.6471,5747.980518420222
64,50000,2011,160,9900,31000,16298.9219,3976.480044055482
111,60000,2011,160,6990,29900,15954.8468,3939.0317925894656
107,70000,2011,160,5500,38900,15642.1589,4271.586501107038
87,80000,2011,160,5250,24999,15232.0115,3155.043561257293
80,90000,2011,160,3500,26900,14830.8875,3863.976057747222
71,100000,2011,160,9000,25900,15117.4789,3484.9617932278525
97,125000,2011,160,680,27500,13273.1340,3411.4275895192786
145,150000,2011,160,4250,22900,10699.8276,3725.431417451614
12,20000,2011,180,11950,31900,20037.5000,5591.068957125581
25,30000,2011,180,12850,28900,20360.9600,4205.349940064441
57,40000,2011,180,9800,31450,20847.1754,4456.025249238706
103,50000,2011,180,8500,35499,20298.3883,6040.298184681305
106,60000,2011,180,12390,39000,20241.5943,4525.398710211406
156,70000,2011,180,8000,46800,19432.3910,5807.535290325923
187,80000,2011,180,6600,37500,18785.4332,5860.190828377263
142,90000,2011,180,8900,32999,19346.7394,4483.209242067902
120,100000,2011,180,5760,39990,18717.6750,5449.079252746132
253,125000,2011,180,5000,35990,17824.7905,5157.199224529826
418,150000,2011,180,3100,56900,15725.3923,5405.858331091055
